,movieId,title,genres,year
5184,7574,Maborosi (Maboroshi no hikari) ,['Drama'],1995
5185,7577,"Magic Flute, The (Trollflöjten) ","['Comedy', 'Fantasy', 'Musical', 'Romance']",1975
5186,7579,Pride and Prejudice ,"['Comedy', 'Drama', 'Romance']",1940
5187,7583,In This Our Life ,['Drama'],1942
5188,7584,Woman of the Year ,"['Comedy', 'Romance']",1942
5189,7585,Summertime ,"['Drama', 'Romance']",1955
5190,7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) ,"['Drama', 'Thriller', 'War']",1977
5191,7587,"Samouraï, Le (Godson, The) ","['Crime', 'Drama', 'Thriller']",1967
5192,7613,White Palace ,['Drama'],1990
5193,7614,Oklahoma! ,"['Musical', 'Romance', 'Western']",1955
5194,7615,Desert Hearts ,['Drama'],1985
5195,7616,Body Double ,"['Mystery', 'Thriller']",1984
5196,7619,"Miracle Worker, The ",['Drama'],1962
5197,7620,Monster in a Box ,"['Comedy', 'Drama']",1992
5198,7624,School Ties ,['Drama'],1992
5199,7625,Girl ,['Drama'],1998
5200,7627,Just Write ,['Comedy'],1997
5201,7636,Raising Cain ,"['Horror', 'Thriller']",1992
5202,7649,Babylon 5: In the Beginning ,"['Adventure', 'Sci-Fi']",1998
5203,7650,"Witchfinder General (Conquerer Worm, The) ",['Horror'],1968
5204,7669,Pride and Prejudice ,"['Drama', 'Romance']",1995
5205,7697,"Prince and the Showgirl, The ","['Comedy', 'Romance']",1957
5206,7698,"China Syndrome, The ","['Drama', 'Thriller']",1979
5207,7700,"Wages of Fear, The (Salaire de la peur, Le) ","['Action', 'Adventure', 'Drama', 'Thriller']",1953
5208,7701,Look Who's Talking Too ,"['Comedy', 'Romance']",1990
5209,7702,"Bells of St. Mary's, The ",['Drama'],1945
5210,7705,Pat and Mike ,"['Comedy', 'Romance']",1952
5211,7706,Animal Crackers ,"['Comedy', 'Musical']",1930
5212,7708,Bedazzled ,"['Comedy', 'Fantasy']",1967
5213,7713,Cat People ,"['Drama', 'Horror', 'Romance', 'Thriller']",1942
5214,7714,Camelot ,"['Drama', 'Musical', 'Romance']",1967
5215,7720,"Four Musketeers, The ","['Action', 'Adventure', 'Comedy', 'Romance']",1974
5216,7728,"Postman Always Rings Twice, The ","['Crime', 'Drama', 'Film-Noir', 'Thriller']",1946
5217,7738,That's The Way I Like It (a.k.a. Forever Fever) ,"['Comedy', 'Drama', 'Romance']",1998
5218,7743,Explorers ,"['Adventure', 'Children', 'Sci-Fi']",1985
5219,7748,Pierrot le fou ,"['Crime', 'Drama']",1965
5220,7753,Tuesdays with Morrie ,['Drama'],1999
5221,7757,Jason and the Argonauts ,"['Action', 'Adventure', 'Fantasy']",1963
5222,7759,Nostalghia ,['Drama'],1983
5223,7762,"Tinker, Tailor, Soldier, Spy ","['Drama', 'Thriller']",1979
5224,7764,"Driller Killer, The ","['Drama', 'Horror']",1979
5225,7766,Throne of Blood (Kumonosu jô) ,"['Action', 'Drama', 'Thriller', 'War']",1957
5226,7767,"Best of Youth, The (La meglio gioventù) ",['Drama'],2003
5227,7771,Zorba the Greek (Alexis Zorbas) ,"['Adventure', 'Drama']",1964
5228,7773,"Bang, Bang, You're Dead ",['Drama'],2002
5229,7774,My Side of the Mountain ,"['Adventure', 'Children']",1969
5230,7782,Sniper ,"['Action', 'Drama']",1993
5231,7786,Genghis Blues ,['Documentary'],1999
5232,7787,To Hell and Back ,"['Action', 'Drama', 'War']",1955
5233,7789,"11'09""01 - September 11 ",['Drama'],2002
5234,7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) ","['Animation', 'Children', 'Comedy']",1980
5235,7791,Internal Affairs ,"['Crime', 'Thriller']",1990
5236,7792,"Parallax View, The ",['Thriller'],1974
5237,7802,"Warriors, The ","['Action', 'Adventure', 'Crime', 'Thriller']",1979
5238,7809,Ambush (Rukajärven tie) ,"['Drama', 'Romance', 'War']",1999
5239,7810,Babylon 5: A Call to Arms ,"['Adventure', 'Sci-Fi']",1999
5240,7811,Babylon 5: The River of Souls ,"['Drama', 'Sci-Fi']",1998
5241,7812,Babylon 5: Thirdspace ,"['Drama', 'Sci-Fi']",1998
5242,7815,True Stories ,"['Comedy', 'Musical']",1986
5243,7817,Zardoz ,"['Fantasy', 'Sci-Fi']",1974
5244,7818,School For Scoundrels ,['Comedy'],1960
5245,7820,"Virgin Spring, The (Jungfrukällan) ","['Crime', 'Drama']",1960
5246,7822,Mogambo ,"['Adventure', 'Drama', 'Romance']",1953
5247,7826,"Secret Life of Walter Mitty, The ","['Comedy', 'Romance', 'Thriller']",1947
5248,7827,Cypher ,"['Action', 'Sci-Fi', 'Thriller']",2002
5249,7831,Another Thin Man ,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Romance']",1939
5250,7832,"Thin Man Goes Home, The ","['Comedy', 'Crime', 'Mystery']",1945
5251,7833,Shadow of the Thin Man ,"['Comedy', 'Crime', 'Mystery']",1941
5252,7834,After the Thin Man ,"['Comedy', 'Crime', 'Mystery', 'Romance']",1936
5253,7835,Song of the Thin Man ,"['Comedy', 'Crime', 'Drama', 'Musical', 'Mystery', 'Romance']",1947
5254,7836,Woodstock ,"['Documentary', 'Musical']",1970
5255,7840,Gunga Din ,"['Adventure', 'Comedy', 'War']",1939
5256,7841,Children of Dune ,"['Fantasy', 'Sci-Fi']",2003
5257,7842,Dune ,"['Drama', 'Fantasy', 'Sci-Fi']",2000
5258,7843,Lammbock ,['Comedy'],2001
5259,7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) ","['Action', 'Comedy']",1993
5260,7845,Tremors II: Aftershocks ,"['Comedy', 'Horror', 'Sci-Fi']",1996
5261,7846,Tremors 3: Back to Perfection ,"['Comedy', 'Horror', 'Sci-Fi']",2001
5262,7872,Getting It Right ,"['Comedy', 'Drama']",1989
5263,7878,Straight to Hell ,"['Comedy', 'Crime', 'Western']",1987
5264,7881,White Zombie ,['Horror'],1932
5265,7882,The Plague of the Zombies ,['Horror'],1966
5266,7883,I Walked with a Zombie ,"['Drama', 'Horror']",1943
5267,7888,How to Succeed in Business Without Really Trying ,"['Comedy', 'Musical']",1967
5268,7889,Pat Garrett and Billy the Kid ,['Western'],1973
5269,7892,"Street Fighter, The (Gekitotsu! Satsujin ken) ",['Action'],1974
5270,7894,"Duck, You Sucker ","['Action', 'Western']",1971
5271,7895,Bring Me the Head of Alfredo Garcia ,"['Crime', 'Drama', 'Thriller']",1974
5272,7897,"Ballad of Cable Hogue, The ","['Comedy', 'Western']",1970
5273,7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) ,['Action'],1975
5274,7914,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) ,['Documentary'],1927
5275,7915,Samurai Fiction (SF: Episode One) ,"['Action', 'Adventure', 'Comedy']",1998
5276,7916,Gidget ,['Comedy'],1959
5277,7919,Drunken Angel (Yoidore tenshi) ,"['Drama', 'Film-Noir']",1948
5278,7920,Desperate Living ,"['Comedy', 'Crime']",1977
5279,7921,"Devil's Rain, The ",['Horror'],1975
5280,7922,"Valachi Papers,The ","['Crime', 'Drama']",1972
5281,7924,Stray Dog (Nora inu) ,"['Drama', 'Film-Noir', 'Thriller']",1949
5282,7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) ","['Action', 'Adventure']",1958
5283,7926,High and Low (Tengoku to jigoku) ,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",1963
5284,7932,Dark Days ,['Documentary'],2000
5285,7934,Zelig ,['Comedy'],1983
5286,7935,Face to Face (Ansikte mot ansikte) ,"['Drama', 'Fantasy', 'Horror', 'Mystery']",1976
5287,7936,Shame (Skammen) ,"['Drama', 'War']",1968
5288,7938,Winter Light (Nattvardsgästerna) ,['Drama'],1963
5289,7939,Through a Glass Darkly (Såsom i en spegel) ,['Drama'],1961
5290,7941,Smiles of a Summer Night (Sommarnattens leende) ,"['Comedy', 'Romance']",1955
5291,7942,Summer with Monika (Sommaren med Monika) ,"['Drama', 'Romance']",1953
5292,7943,"Killers, The ","['Crime', 'Film-Noir']",1946
5293,7944,"Night of the Iguana, The ","['Drama', 'Thriller']",1964
5294,7946,Reflections in a Golden Eye ,['Drama'],1967
5295,7947,Under the Volcano ,['Drama'],1984
5296,7948,Wise Blood ,"['Comedy', 'Drama']",1979
5297,7951,Nightbreed ,"['Fantasy', 'Horror']",1990
5298,7958,Bloody Mama ,"['Crime', 'Drama']",1970
5299,7959,"Trip, The ",['Drama'],1967
5300,7976,Ken Park ,['Drama'],2002
5301,7979,Monterey Pop ,"['Documentary', 'Musical']",1968
5302,7980,"Bridge Too Far, A ","['Action', 'Drama', 'War']",1977
5303,7981,Infernal Affairs (Mou gaan dou) ,"['Crime', 'Drama', 'Thriller']",2002
5304,7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) ","['Drama', 'Horror', 'Mystery', 'Thriller']",2003
5305,7983,Broadway Danny Rose ,['Comedy'],1984
5306,7984,From Beyond ,"['Horror', 'Sci-Fi']",1986
5307,7987,Dolls ,['Horror'],1987
5308,7990,Rock 'N' Roll High School ,"['Comedy', 'Musical']",1979
5309,7991,Death Race 2000 ,"['Action', 'Sci-Fi']",1975
5310,7995,"Wild Angels, The ","['Action', 'Drama']",1966
5311,8003,Bedlam ,"['Drama', 'Horror']",1946
5312,8008,Brigadoon ,"['Fantasy', 'Musical', 'Romance']",1954
5313,8009,Marjorie Morningstar ,['Drama'],1958
5314,8010,"Power of One, The ",['Drama'],1992
5315,8011,"Weather Underground, The ",['Documentary'],2002
5316,8012,Kikujiro (Kikujirô no natsu) ,"['Comedy', 'Drama']",1999
5317,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) ",['Drama'],2003
5318,8015,"Phantom Tollbooth, The ","['Adventure', 'Animation', 'Children', 'Fantasy']",1970
5319,8016,"Getaway, The ","['Action', 'Crime', 'Drama', 'Thriller']",1972
5320,8019,Dark Water (Honogurai mizu no soko kara) ,"['Drama', 'Horror', 'Mystery', 'Thriller']",2002
5321,8033,How to Steal a Million ,"['Comedy', 'Crime', 'Romance']",1966
5322,8039,Support Your Local Sheriff! ,"['Comedy', 'Western']",1969
5323,8042,Mean Streets ,"['Crime', 'Drama']",1973
5324,8044,I Am a Fugitive from a Chain Gang ,"['Crime', 'Drama', 'Film-Noir']",1932
5325,8056,Harper ,"['Crime', 'Drama', 'Mystery']",1966
5326,8057,Sweet Bird of Youth ,['Drama'],1962
5327,8070,Grill Point (Halbe Treppe) ,['Drama'],2002
5328,8093,Shiri (Swiri) ,"['Action', 'Drama', 'Romance', 'Thriller']",1999
5329,8094,Bad Day at Black Rock ,"['Drama', 'Thriller', 'Western']",1955
5330,8117,In China They Eat Dogs (I Kina spiser de hunde) ,"['Action', 'Comedy']",1999
5331,8121,"Seducing Doctor Lewis (Grande séduction, La) ",['Comedy'],2003
5332,8123,Sammy and Rosie Get Laid ,"['Comedy', 'Drama']",1987
5333,8125,Sunrise: A Song of Two Humans ,"['Drama', 'Romance']",1927
5334,8126,Shock Corridor ,['Drama'],1963
5335,8128,Au revoir les enfants ,['Drama'],1987
5336,8129,Sex: The Annabel Chong Story ,['Documentary'],1999
5337,8130,"Girl Next Door, The ",['Documentary'],1999
5338,8131,Pursuit of Happiness ,"['Comedy', 'Romance']",2001
5339,8132,Gladiator ,"['Action', 'Drama']",1992
5340,8133,"Inheritance, The (Arven) ",['Drama'],2003
5341,8136,Indestructible Man ,"['Crime', 'Horror', 'Sci-Fi']",1956
5342,8137,"Wasp Woman, The ","['Horror', 'Sci-Fi']",1959
5343,8138,Attack of the Giant Leeches ,"['Horror', 'Sci-Fi']",1959
5344,8142,Dead or Alive: Hanzaisha ,"['Action', 'Crime']",1999
5345,8143,Lola Montès ,['Drama'],1955
5346,8147,Charly ,"['Drama', 'Sci-Fi']",1968
5347,8154,"Dolce Vita, La ",['Drama'],1960
5348,8157,Jin Roh: The Wolf Brigade (Jin-Rô) ,"['Animation', 'Fantasy', 'Thriller']",1998
5349,8158,Rush ,"['Crime', 'Drama']",1991
5350,8167,Captain Blood ,"['Action', 'Adventure', 'Romance']",1935
5351,8169,*batteries not included ,"['Children', 'Comedy', 'Fantasy', 'Sci-Fi']",1987
5352,8183,Educating Rita ,"['Comedy', 'Drama']",1983
5353,8187,On Moonlight Bay ,"['Comedy', 'Musical']",1951
5354,8188,Sansho the Bailiff (Sanshô dayû) ,['Drama'],1954
5355,8189,Zazie dans le métro ,['Comedy'],1960
5356,8190,"Americanization of Emily, The ","['Comedy', 'Drama', 'War']",1964
5357,8191,Anne of the Thousand Days ,['Drama'],1969
5358,8194,Baby Doll ,['Drama'],1956
5359,8195,"Avventura, L' (Adventure, The) ","['Drama', 'Mystery', 'Romance']",1960
5360,8196,Beyond the Valley of the Dolls ,"['Comedy', 'Horror']",1970
5361,8197,Hiroshima Mon Amour ,"['Drama', 'Romance', 'War']",1959
5362,8199,Ugetsu (Ugetsu monogatari) ,"['Drama', 'Thriller']",1953
5363,8207,"Day of the Jackal, The ","['Crime', 'Thriller']",1973
5364,8208,"Razor's Edge, The ",['Drama'],1946
5365,8225,Night of the Living Dead ,['Horror'],1990
5366,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) ",['Mystery'],1931
5367,8235,Safety Last! ,"['Action', 'Comedy', 'Romance']",1923
5368,8236,While the City Sleeps ,"['Drama', 'Film-Noir']",1956
5369,8239,Viridiana ,"['Comedy', 'Drama']",1961
5370,8240,Totally F***ed Up ,['Drama'],1993
5371,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) ,"['Action', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Mystery']",1979
5372,8254,Arizona Dream ,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1993
5373,8256,Queen Christina ,"['Drama', 'Romance']",1933
5374,8257,Battleground ,"['Action', 'Drama', 'War']",1949
5375,8261,3 Women (Three Women) ,['Drama'],1977
5376,8263,Take Me Out to the Ball Game ,"['Comedy', 'Musical', 'Romance']",1949
5377,8264,Grey Gardens ,['Documentary'],1975
5378,8266,Purple Rain ,"['Drama', 'Musical']",1984
5379,8267,Signs of Life (Lebenszeichen) ,['Drama'],1968
5380,8268,Point of No Return ,"['Action', 'Thriller']",1993
5381,8273,"Tale of Ham and Passion, A (Jamón, Jamón) ","['Comedy', 'Drama', 'Romance']",1992
5382,8275,College ,['Comedy'],1927
5383,8290,Mitchell ,"['Action', 'Crime']",1975
5384,8327,Dolls ,"['Drama', 'Romance']",2002
5385,8331,"Man Who Came to Dinner, The ",['Comedy'],1942
5386,8332,Sunday Bloody Sunday ,['Drama'],1971
5387,8336,"Major and the Minor, The ","['Comedy', 'Romance']",1942
5388,8337,"Caine Mutiny, The ","['Drama', 'War']",1954
5389,8338,Black Narcissus ,['Drama'],1947
5390,8340,Escape from Alcatraz ,"['Drama', 'Thriller']",1979
5391,8341,Oliver Twist ,"['Adventure', 'Crime', 'Drama']",1948
5392,8360,Shrek 2 ,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical', 'Romance']",2004
5393,8361,"Day After Tomorrow, The ","['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",2004
5394,8362,Raising Helen ,"['Comedy', 'Drama', 'Romance']",2004
5395,8363,Soul Plane ,['Comedy'],2004
5396,8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) ,['Drama'],2003
5397,8366,Saved! ,"['Comedy', 'Drama']",2004
5398,8367,"Time of the Wolf, The (Le temps du loup) ",['Drama'],2003
5399,8368,Harry Potter and the Prisoner of Azkaban ,"['Adventure', 'Fantasy', 'IMAX']",2004
5400,8369,Mindhunters ,"['Action', 'Crime', 'Horror', 'Mystery', 'Thriller']",2004
5401,8370,"Blind Swordsman: Zatoichi, The (Zatôichi) ","['Action', 'Comedy', 'Crime', 'Drama']",2003
5402,8371,"Chronicles of Riddick, The ","['Action', 'Sci-Fi', 'Thriller']",2004
5403,8372,Garfield: The Movie ,"['Animation', 'Children', 'Comedy']",2004
5404,8373,"Stepford Wives, The ","['Comedy', 'Fantasy', 'Thriller']",2004
5405,8376,Napoleon Dynamite ,['Comedy'],2004
5406,8385,Lover Come Back ,"['Comedy', 'Romance']",1961
5407,8387,Police Academy: Mission to Moscow ,"['Comedy', 'Crime']",1994
5408,8388,Ring of Bright Water ,"['Comedy', 'Drama']",1969
5409,8392,Fool for Love ,['Drama'],1985
5410,8403,Helen of Troy ,"['Action', 'Adventure', 'Drama', 'Romance', 'War']",1956
5411,8404,"Hound of the Baskervilles, The ","['Crime', 'Mystery', 'Thriller']",1939
5412,8410,Suddenly ,"['Crime', 'Drama', 'Film-Noir']",1954
5413,8420,Possessed ,"['Drama', 'Film-Noir']",1947
5414,8422,Kings Row ,"['Drama', 'Romance']",1942
5415,8423,"Kid Brother, The ","['Children', 'Comedy', 'Romance']",1927
5416,8447,This Island Earth ,['Sci-Fi'],1955
5417,8451,Blackboard Jungle ,['Drama'],1955
5418,8453,It Had to Be You ,"['Comedy', 'Romance']",2000
5419,8459,"Heiress, The ","['Drama', 'Romance']",1949
5420,8460,State Fair ,"['Musical', 'Romance']",1945
5421,8462,Executive Suite ,['Drama'],1954
5422,8463,Johnny Belinda ,['Drama'],1948
5423,8464,Super Size Me ,"['Comedy', 'Documentary', 'Drama']",2004
5424,8465,Johnny Eager ,"['Crime', 'Drama', 'Film-Noir', 'Romance']",1942
5425,8477,"Jetée, La ","['Romance', 'Sci-Fi']",1962
5426,8482,"Picture of Dorian Gray, The ","['Drama', 'Fantasy', 'Horror']",1945
5427,8484,"Human Condition I, The (Ningen no joken I) ","['Drama', 'War']",1959
5428,8485,Samsara ,"['Adventure', 'Drama', 'Romance']",2001
5429,8487,Please Don't Eat the Daisies ,"['Children', 'Comedy', 'Musical']",1960
5430,8491,White Heat ,"['Crime', 'Drama', 'Film-Noir']",1949
5431,8492,"Christmas Carol, A (Scrooge) ","['Drama', 'Fantasy']",1951
5432,8493,Memphis Belle ,"['Action', 'Drama', 'War']",1990
5433,8494,"Cincinnati Kid, The ",['Drama'],1965
5434,8499,Pretty Baby ,['Drama'],1978
5435,8502,Show Boat ,"['Drama', 'Musical', 'Romance']",1951
5436,8504,Box of Moon Light ,"['Comedy', 'Drama']",1996
5437,8507,Freaks ,"['Crime', 'Drama', 'Horror']",1932
5438,8511,"Immigrant, The ",['Comedy'],1917
5439,8522,My Little Chickadee ,"['Comedy', 'Western']",1940
5440,8524,"High and the Mighty, The ",['Drama'],1954
5441,8525,"Ugly Dachshund, The ","['Children', 'Comedy']",1966
5442,8526,Around the World in 80 Days ,"['Adventure', 'Children', 'Comedy']",2004
5443,8527,I'll Sleep When I'm Dead ,"['Crime', 'Drama']",2003
5444,8528,Dodgeball: A True Underdog Story ,['Comedy'],2004
5445,8529,"Terminal, The ","['Comedy', 'Drama', 'Romance']",2004
5446,8530,Dear Frankie ,"['Drama', 'Romance']",2004
5447,8531,White Chicks ,"['Action', 'Comedy', 'Crime']",2004
5448,8533,"Notebook, The ","['Drama', 'Romance']",2004
5449,8534,Two Brothers (Deux frères) ,"['Adventure', 'Children', 'Drama']",2004
5450,8535,De-Lovely ,"['Drama', 'Musical']",2004
5451,8537,Kaena: The Prophecy (Kaena: La prophétie) ,"['Action', 'Adventure', 'Animation', 'Children', 'Sci-Fi']",2003
5452,8542,"Day at the Races, A ","['Comedy', 'Musical']",1937
5453,8544,"Now You See Him, Now You Don't ","['Comedy', 'Sci-Fi']",1972
5454,8571,Bob & Carol & Ted & Alice ,"['Comedy', 'Drama']",1969
5455,8572,"Littlest Rebel, The ","['Children', 'Drama']",1935
5456,8574,"Claymation Christmas Celebration, A ","['Animation', 'Children', 'Comedy', 'Musical']",1987
5457,8575,"Happenstance (Battement d'ailes du papillon, Le) ","['Comedy', 'Drama']",2001
5458,8576,Kopps ,"['Action', 'Comedy']",2003
5459,8577,Comandante ,['Documentary'],2003
5460,8580,Into the Woods ,"['Adventure', 'Comedy', 'Fantasy', 'Musical']",1991
5461,8581,Pirates of Silicon Valley ,"['Documentary', 'Drama']",1999
5462,8582,Manufacturing Consent: Noam Chomsky and the Media ,"['Documentary', 'War']",1992
5463,8583,"Clock, The ","['Adventure', 'Drama', 'Romance']",1945
5464,8584,Leave Her to Heaven ,"['Drama', 'Film-Noir']",1945
5465,8589,Winter War (Talvisota) ,"['Drama', 'War']",1989
5466,8591,"Philadelphia Experiment, The ","['Adventure', 'Drama', 'Sci-Fi']",1984
5467,8596,Revenge of the Pink Panther ,"['Comedy', 'Crime']",1978
5468,8600,Angels with Dirty Faces ,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",1938
5469,8604,Taxi ,"['Action', 'Comedy']",1998
5470,8607,Tokyo Godfathers ,"['Adventure', 'Animation', 'Drama']",2003
5471,8609,Our Hospitality ,['Comedy'],1923
5472,8610,All of Me ,"['Comedy', 'Fantasy']",1984
5473,8611,"Farmer's Daughter, The ",['Comedy'],1947
5474,8612,Lassie Come Home ,"['Adventure', 'Children', 'Drama']",1943
5475,8614,Overboard ,"['Comedy', 'Romance']",1987
5476,8616,By the Light of the Silvery Moon ,"['Children', 'Musical', 'Romance']",1953
5477,8617,Butterfield 8 ,['Drama'],1960
5478,8618,Johnny Guitar ,"['Drama', 'Western']",1954
5479,8620,"Exterminating Angel, The (Ángel exterminador, El) ","['Comedy', 'Drama', 'Fantasy', 'Mystery']",1962
5480,8622,Fahrenheit 9/11 ,['Documentary'],2004
5481,8623,Roxanne ,"['Comedy', 'Romance']",1987
5482,8625,"Same River Twice, The ",['Documentary'],2003
5483,8629,"Book of Life, The ","['Comedy', 'Fantasy']",1998
5484,8633,"Last Starfighter, The ","['Action', 'Adventure', 'Comedy', 'Sci-Fi']",1984
5485,8636,Spider-Man 2 ,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",2004
5486,8638,Before Sunset ,"['Drama', 'Romance']",2004
5487,8640,King Arthur ,"['Action', 'Adventure', 'Drama', 'War']",2004
5488,8641,Anchorman: The Legend of Ron Burgundy ,['Comedy'],2004
5489,8642,Sleepover ,['Comedy'],2004
5490,8643,"Cinderella Story, A ","['Comedy', 'Romance']",2004
5491,8644,"I, Robot ","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",2004
5492,8645,"Maria Full of Grace (Maria, Llena eres de gracia) ","['Crime', 'Drama']",2004
5493,8650,Long Day's Journey Into Night ,['Drama'],1962
5494,8654,Prince Valiant ,['Adventure'],1954
5495,8656,"Short Film About Killing, A (Krótki film o zabijaniu) ","['Crime', 'Drama']",1988
5496,8657,"Tin Star, The ",['Western'],1957
5497,8661,How the West Was Won ,"['Adventure', 'Drama', 'Western']",1962
5498,8665,"Bourne Supremacy, The ","['Action', 'Crime', 'Thriller']",2004
5499,8666,Catwoman ,"['Action', 'Crime', 'Fantasy']",2004
5500,8667,A Home at the End of the World ,"['Drama', 'Romance']",2004
5501,8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) ","['Crime', 'Horror', 'Mystery', 'Thriller']",1933
5502,8672,Battle Hymn ,['Drama'],1957
5503,8675,"Enemy Below, The ","['Action', 'Drama', 'War']",1957
5504,8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) ","['Adventure', 'Drama']",1956
5505,8689,"Shock to the System, A ","['Comedy', 'Crime', 'Thriller']",1990
5506,8690,Slaughterhouse-Five ,"['Comedy', 'Drama', 'Sci-Fi', 'War']",1972
5507,8695,"Bachelor and the Bobby-Soxer, The ",['Comedy'],1947
5508,8699,Dancing in September ,['Drama'],2000
5509,8700,Destination Tokyo ,"['Adventure', 'War']",1943
5510,8709,How I Got Into College ,"['Comedy', 'Romance']",1989
5511,8711,Mr. Blandings Builds His Dream House ,['Comedy'],1948
5512,8712,My Favorite Wife ,"['Comedy', 'Romance']",1940
5513,8713,"New Adventures of Pippi Longstocking, The ","['Adventure', 'Children', 'Fantasy', 'Musical']",1988
5514,8718,"Snake Pit, The ",['Drama'],1948
5515,8720,"Super, The ",['Comedy'],1991
5516,8722,Two of a Kind ,"['Comedy', 'Fantasy', 'Romance']",1983
5517,8724,"Leopard, The (Gattopardo, Il) ","['Drama', 'War']",1963
5518,8725,"Goodbye, Columbus ","['Comedy', 'Drama', 'Romance']",1969
5519,8727,"Day of the Locust, The ",['Drama'],1975
5520,8730,To End All Wars ,"['Action', 'Drama', 'War']",2001
5521,8743,Biggles ,"['Adventure', 'Fantasy', 'Sci-Fi']",1986
5522,8745,"World of Suzie Wong, The ","['Drama', 'Romance']",1960
5523,8751,Gun Crazy (a.k.a. Deadly Is the Female) ,"['Crime', 'Drama', 'Film-Noir']",1949
5524,8752,"Set-Up, The ","['Drama', 'Film-Noir', 'Romance']",1949
5525,8753,Unprecedented: The 2000 Presidential Election ,['Documentary'],2002
5526,8754,"Prime of Miss Jean Brodie, The ",['Drama'],1969
5527,8761,"Three Lives of Thomasina, The ","['Children', 'Drama']",1964
5528,8763,"One and Only, Genuine, Original Family Band, The ","['Children', 'Comedy', 'Musical']",1968
5529,8765,This Gun for Hire ,"['Crime', 'Film-Noir', 'Thriller']",1942
5530,8766,Black Angel ,"['Drama', 'Film-Noir', 'Mystery']",1946
5531,8767,"Big Clock, The ","['Crime', 'Film-Noir', 'Thriller']",1948
5532,8768,Criss Cross ,"['Crime', 'Drama', 'Film-Noir']",1949
5533,8772,"Spy Who Came in from the Cold, The ","['Drama', 'Thriller']",1965
5534,8777,Roadkill (a.k.a. Roadkill: Move or Die) ,['Drama'],1989
5535,8779,Bon Voyage ,"['Comedy', 'Drama']",2003
5536,8781,"Manchurian Candidate, The ",['Thriller'],2004
5537,8783,"Village, The ","['Drama', 'Mystery', 'Thriller']",2004
5538,8784,Garden State ,"['Comedy', 'Drama', 'Romance']",2004
5539,8785,Early Summer (Bakushû) ,['Drama'],1951
5540,8790,Revengers Tragedy ,"['Comedy', 'Horror']",2002
5541,8795,Musa the Warrior (Musa) ,"['Action', 'Adventure', 'Drama', 'War']",2001
5542,8796,"Funny Thing Happened on the Way to the Forum, A ","['Comedy', 'Musical']",1966
5543,8797,Salesman ,['Documentary'],1969
5544,8798,Collateral ,"['Action', 'Crime', 'Drama', 'Thriller']",2004
5545,8799,Little Black Book ,"['Comedy', 'Romance']",2004
5546,8800,Code 46 ,"['Romance', 'Sci-Fi']",2003
5547,8807,Harold and Kumar Go to White Castle ,"['Adventure', 'Comedy']",2004
5548,8808,"Princess Diaries 2: Royal Engagement, The ","['Comedy', 'Romance']",2004
5549,8810,AVP: Alien vs. Predator ,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",2004
5550,8811,Yu-Gi-Oh! ,"['Action', 'Adventure', 'Animation', 'Fantasy']",2004
5551,8813,We Don't Live Here Anymore ,['Drama'],2004
5552,8814,Without a Paddle ,['Comedy'],2004
5553,8819,Double Trouble ,['Musical'],1967
5554,8820,Spinout ,"['Comedy', 'Musical']",1966
5555,8821,Harum Scarum ,"['Comedy', 'Musical']",1965
5556,8823,"Sting II, The ","['Comedy', 'Crime']",1983
5557,8827,"Bill Cosby, Himself ","['Comedy', 'Documentary']",1983
5558,8828,Dead Ringer ,"['Drama', 'Thriller']",1964
5559,8830,Anacondas: The Hunt for the Blood Orchid ,"['Adventure', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",2004
5560,8831,Suspect Zero ,"['Crime', 'Thriller']",2004
5561,8832,Warriors of Heaven and Earth (Tian di ying xiong) ,"['Action', 'Adventure', 'Drama']",2003
5562,8833,Vanity Fair ,"['Drama', 'Romance']",2004
5563,8835,Paparazzi ,"['Drama', 'Thriller']",2004
5564,8836,Wicker Park ,"['Drama', 'Romance', 'Thriller']",2004
